pId,condition,timestamp,HR,HRV
p002_s1,1,2023-04-13T13:12:58.796+12:00,85,
p002_s1,1,2023-04-13T13:12:59.284+12:00,,690
p002_s1,1,2023-04-13T13:12:59.772+12:00,86,
p002_s1,1,1970-01-20T23:02:28.377+12:00,,
p002_s1,1,2023-04-13T13:13:00.014+12:00,,744
p002_s1,1,2023-04-13T13:13:00.827+12:00,,792
p002_s1,1,2023-04-13T13:13:00.828+12:00,88,
p002_s1,1,1970-01-20T23:02:28.379+12:00,,
p002_s1,1,2023-04-13T13:13:01.558+12:00,,784
p002_s1,1,2023-04-13T13:13:01.801+12:00,90,
p002_s1,1,2023-04-13T13:13:01.802+12:00,,
p002_s1,1,2023-04-13T13:13:02.289+12:00,,773
p002_s1,1,2023-04-13T13:13:02.777+12:00,89,
p002_s1,1,2023-04-13T13:13:02.938+12:00,,
p002_s1,1,1970-01-20T23:02:28.380+12:00,,
p002_s1,1,2023-04-13T13:13:03.019+12:00,,746
p002_s1,1,2023-04-13T13:13:03.833+12:00,,743
p002_s1,1,2023-04-13T13:13:03.912+12:00,88,
p002_s1,1,1970-01-20T23:02:28.382+12:00,,
p002_s1,1,2023-04-13T13:13:04.565+12:00,,721
p002_s1,1,2023-04-13T13:13:04.808+12:00,86,
p002_s1,1,2023-04-13T13:13:05.215+12:00,,721
p002_s1,1,1970-01-20T23:02:28.383+12:00,,
p002_s1,1,2023-04-13T13:13:06.025+12:00,,724
p002_s1,1,2023-04-13T13:13:06.758+12:00,,714
p002_s1,1,2023-04-13T13:13:06.837+12:00,83,
p002_s1,1,1970-01-20T23:02:28.385+12:00,,
p002_s1,1,2023-04-13T13:13:07.490+12:00,,717
p002_s1,1,2023-04-13T13:13:07.896+12:00,82,
p002_s1,1,1970-01-20T23:02:28.386+12:00,,
p002_s1,1,2023-04-13T13:13:07.975+12:00,,703
p002_s1,1,2023-04-13T13:13:08.707+12:00,,727
p002_s1,1,2023-04-13T13:13:09.439+12:00,,705
p002_s1,1,1970-01-20T23:02:28.387+12:00,,
p002_s1,1,2023-04-13T13:13:10.413+12:00,,740
p002_s1,1,1970-01-20T23:02:28.389+12:00,,
p002_s1,1,2023-04-13T13:13:11.144+12:00,,737
p002_s1,1,2023-04-13T13:13:11.796+12:00,,735
p002_s1,1,2023-04-13T13:13:11.875+12:00,83,
p002_s1,1,2023-04-13T13:13:11.877+12:00,,
p002_s1,1,1970-01-20T23:02:28.390+12:00,,
p002_s1,1,2023-04-13T13:13:12.608+12:00,,722
p002_s1,1,2023-04-13T13:13:13.259+12:00,,702
p002_s1,1,2023-04-13T13:13:13.908+12:00,,687
p002_s1,1,2023-04-13T13:13:14.475+12:00,,600
p002_s1,1,2023-04-13T13:13:15.044+12:00,,531
p002_s1,1,2023-04-13T13:13:15.694+12:00,,659
p002_s1,1,2023-04-13T13:13:15.938+12:00,84,
p002_s1,1,1970-01-20T23:02:28.394+12:00,,
p002_s1,1,2023-04-13T13:13:16.508+12:00,,677
p002_s1,1,2023-04-13T13:13:16.913+12:00,85,
p002_s1,1,2023-04-13T13:13:16.915+12:00,,
p002_s1,1,2023-04-13T13:13:17.077+12:00,,676
p002_s1,1,2023-04-13T13:13:17.727+12:00,,665
p002_s1,1,2023-04-13T13:13:17.888+12:00,87,
p002_s1,1,1970-01-20T23:02:28.396+12:00,,
p002_s1,1,2023-04-13T13:13:18.457+12:00,,661
p002_s1,1,1970-01-20T23:02:28.397+12:00,,
p002_s1,1,2023-04-13T13:13:18.946+12:00,88,
p002_s1,1,2023-04-13T13:13:19.108+12:00,,682
p002_s1,1,2023-04-13T13:13:19.838+12:00,,704
p002_s1,1,2023-04-13T13:13:20.488+12:00,,719
p002_s1,1,1970-01-20T23:02:28.399+12:00,,
p002_s1,1,2023-04-13T13:13:21.220+12:00,,732
p002_s1,1,2023-04-13T13:13:22.034+12:00,,753
p002_s1,1,2023-04-13T13:13:22.926+12:00,,803
p002_s1,1,2023-04-13T13:13:22.927+12:00,86,
p002_s1,1,2023-04-13T13:13:22.928+12:00,,
p002_s1,1,1970-01-20T23:02:28.400+12:00,,
p002_s1,1,2023-04-13T13:13:23.739+12:00,,832
p002_s1,1,2023-04-13T13:13:23.982+12:00,85,
p002_s1,1,1970-01-20T23:02:28.402+12:00,,
p002_s1,1,2023-04-13T13:13:24.471+12:00,,798
p002_s1,1,1970-01-20T23:02:28.403+12:00,,
p002_s1,1,2023-04-13T13:13:25.284+12:00,,772
p002_s1,1,2023-04-13T13:13:26.014+12:00,,755
p002_s1,1,2023-04-13T13:13:26.665+12:00,,731
p002_s1,1,2023-04-13T13:13:26.990+12:00,86,
p002_s1,1,1970-01-20T23:02:28.405+12:00,,
p002_s1,1,2023-04-13T13:13:27.640+12:00,,724
p002_s1,1,2023-04-13T13:13:27.964+12:00,85,
p002_s1,1,2023-04-13T13:13:27.965+12:00,,
p002_s1,1,1970-01-20T23:02:28.406+12:00,,
p002_s1,1,2023-04-13T13:13:29.019+12:00,,725
p002_s1,1,2023-04-13T13:13:29.671+12:00,,724
p002_s1,1,1970-01-20T23:02:28.408+12:00,,
p002_s1,1,2023-04-13T13:13:30.320+12:00,,724
p002_s1,1,2023-04-13T13:13:31.051+12:00,84,
p002_s1,1,2023-04-13T13:13:31.052+12:00,,723
p002_s1,1,2023-04-13T13:13:31.703+12:00,,712
p002_s1,1,2023-04-13T13:13:32.027+12:00,83,
p002_s1,1,2023-04-13T13:13:32.029+12:00,,
p002_s1,1,2023-04-13T13:13:32.515+12:00,,693
p002_s1,1,1970-01-20T23:02:28.412+12:00,,
p002_s1,1,2023-04-13T13:13:33.081+12:00,,666
p002_s1,1,2023-04-13T13:13:33.814+12:00,,640
p002_s1,1,2023-04-13T13:13:34.056+12:00,,
p002_s1,1,2023-04-13T13:13:34.464+12:00,,635
p002_s1,1,2023-04-13T13:13:35.033+12:00,,647
p002_s1,1,1970-01-20T23:02:28.413+12:00,,
p002_s1,1,2023-04-13T13:13:35.765+12:00,,656
p002_s1,1,2023-04-13T13:13:36.089+12:00,84,
p002_s1,1,1970-01-20T23:02:28.414+12:00,,
p002_s1,1,2023-04-13T13:13:36.334+12:00,,659
p002_s1,1,2023-04-13T13:13:36.983+12:00,,654
p002_s1,1,2023-04-13T13:13:37.063+12:00,86,
p002_s1,1,2023-04-13T13:13:37.714+12:00,,636
p002_s1,1,1970-01-20T23:02:28.416+12:00,,
p002_s1,1,2023-04-13T13:13:38.119+12:00,88,
p002_s1,1,2023-04-13T13:13:38.284+12:00,,644
p002_s1,1,2023-04-13T13:13:38.935+12:00,,653
p002_s1,1,2023-04-13T13:13:39.096+12:00,89,
p002_s1,1,2023-04-13T13:13:39.097+12:00,,
p002_s1,1,1970-01-20T23:02:28.417+12:00,,
p002_s1,1,2023-04-13T13:13:39.584+12:00,,652
p002_s1,1,2023-04-13T13:13:40.071+12:00,90,
p002_s1,1,2023-04-13T13:13:40.235+12:00,,669
p002_s1,1,2023-04-13T13:13:40.967+12:00,,677
p002_s1,1,2023-04-13T13:13:41.128+12:00,91,
p002_s1,1,1970-01-20T23:02:28.419+12:00,,
p002_s1,1,2023-04-13T13:13:41.694+12:00,,680
p002_s1,1,2023-04-13T13:13:42.185+12:00,90,
p002_s1,1,2023-04-13T13:13:42.190+12:00,,
p002_s1,1,1970-01-20T23:02:28.420+12:00,,
p002_s1,1,2023-04-13T13:13:42.264+12:00,,681
p002_s1,1,2023-04-13T13:13:42.999+12:00,,678
p002_s1,1,2023-04-13T13:13:43.158+12:00,,
p002_s1,1,1970-01-20T23:02:28.421+12:00,,
p002_s1,1,2023-04-13T13:13:44.135+12:00,88,
p002_s1,1,2023-04-13T13:13:44.219+12:00,,724
p002_s1,1,2023-04-13T13:13:44.948+12:00,,685
p002_s1,1,2023-04-13T13:13:45.109+12:00,86,
p002_s1,1,1970-01-20T23:02:28.423+12:00,,
p002_s1,1,2023-04-13T13:13:45.516+12:00,,656
p002_s1,1,2023-04-13T13:13:46.165+12:00,85,
p002_s1,1,1970-01-20T23:02:28.424+12:00,,
p002_s1,1,2023-04-13T13:13:46.328+12:00,,643
p002_s1,1,2023-04-13T13:13:46.897+12:00,,626
p002_s1,1,2023-04-13T13:13:47.140+12:00,82,
p002_s1,1,2023-04-13T13:13:47.545+12:00,,609
p002_s1,1,2023-04-13T13:13:48.112+12:00,81,
p002_s1,1,2023-04-13T13:13:48.194+12:00,,625
p002_s1,1,2023-04-13T13:13:48.766+12:00,,592
p002_s1,1,2023-04-13T13:13:49.172+12:00,82,
p002_s1,1,2023-04-13T13:13:49.414+12:00,,618
p002_s1,1,2023-04-13T13:13:49.983+12:00,,605
p002_s1,1,1970-01-20T23:02:28.428+12:00,,
p002_s1,1,2023-04-13T13:13:50.148+12:00,,
p002_s1,1,2023-04-13T13:13:50.633+12:00,,584
p002_s1,1,2023-04-13T13:13:51.202+12:00,83,
p002_s1,1,1970-01-20T23:02:28.429+12:00,,
p002_s1,1,2023-04-13T13:13:51.203+12:00,,620
p002_s1,1,2023-04-13T13:13:51.770+12:00,,619
p002_s1,1,2023-04-13T13:13:52.178+12:00,,
p002_s1,1,2023-04-13T13:13:52.663+12:00,,647
p002_s1,1,2023-04-13T13:13:53.152+12:00,82,
p002_s1,1,1970-01-20T23:02:28.431+12:00,,
p002_s1,1,2023-04-13T13:13:53.478+12:00,,683
p002_s1,1,2023-04-13T13:13:54.047+12:00,,708
p002_s1,1,1970-01-20T23:02:28.432+12:00,,
p002_s1,1,2023-04-13T13:13:54.209+12:00,,
p002_s1,1,2023-04-13T13:13:54.773+12:00,,723
p002_s1,1,2023-04-13T13:13:55.590+12:00,,736
p002_s1,1,1970-01-20T23:02:28.434+12:00,,
p002_s1,1,2023-04-13T13:13:56.239+12:00,,744
p002_s1,1,2023-04-13T13:13:56.971+12:00,,749
p002_s1,1,2023-04-13T13:13:57.214+12:00,,
p002_s1,1,1970-01-20T23:02:28.435+12:00,,
p002_s1,1,2023-04-13T13:13:57.784+12:00,,753
p002_s1,1,2023-04-13T13:13:58.189+12:00,81,
p002_s1,1,2023-04-13T13:13:58.515+12:00,,759
p002_s1,1,1970-01-20T23:02:28.437+12:00,,
p002_s1,1,2023-04-13T13:13:59.325+12:00,,770
p002_s1,1,2023-04-13T13:14:00.218+12:00,,797
p002_s1,1,2023-04-13T13:14:00.220+12:00,,
p002_s1,1,2023-04-13T13:14:00.221+12:00,,
p002_s1,1,2023-04-13T13:14:00.950+12:00,,826
p002_s1,1,1970-01-20T23:02:28.439+12:00,,
p002_s1,1,2023-04-13T13:14:01.761+12:00,,779
p002_s1,1,2023-04-13T13:14:02.249+12:00,79,
p002_s1,1,2023-04-13T13:14:02.250+12:00,,
p002_s1,1,2023-04-13T13:14:02.251+12:00,,
p002_s1,1,2023-04-13T13:14:02.492+12:00,,760
p002_s1,1,2023-04-13T13:14:03.224+12:00,,747
p002_s1,1,1970-01-20T23:02:28.441+12:00,,
p002_s1,1,1970-01-20T23:02:28.442+12:00,,
p002_s1,1,2023-04-13T13:14:04.282+12:00,,
p002_s1,1,2023-04-13T13:14:04.444+12:00,,682
p002_s1,1,2023-04-13T13:14:05.094+12:00,,674
p002_s1,1,2023-04-13T13:14:05.258+12:00,81,
p002_s1,1,2023-04-13T13:14:05.743+12:00,,694
p002_s1,1,2023-04-13T13:14:06.314+12:00,82,
p002_s1,1,1970-01-20T23:02:28.444+12:00,,
p002_s1,1,2023-04-13T13:14:06.475+12:00,,695
p002_s1,1,2023-04-13T13:14:07.205+12:00,,706
p002_s1,1,2023-04-13T13:14:07.286+12:00,83,
p002_s1,1,2023-04-13T13:14:07.368+12:00,,
p002_s1,1,1970-01-20T23:02:28.445+12:00,,
p002_s1,1,2023-04-13T13:14:07.937+12:00,,738
p002_s1,1,2023-04-13T13:14:08.264+12:00,84,
p002_s1,1,1970-01-20T23:02:28.447+12:00,,
p002_s1,1,2023-04-13T13:14:08.669+12:00,,748
p002_s1,1,2023-04-13T13:14:09.480+12:00,,758
p002_s1,1,2023-04-13T13:14:10.212+12:00,,779
p002_s1,1,2023-04-13T13:14:10.293+12:00,,
p002_s1,1,1970-01-20T23:02:28.448+12:00,,
p002_s1,1,2023-04-13T13:14:10.781+12:00,,764
p002_s1,1,1970-01-20T23:02:28.450+12:00,,
p002_s1,1,2023-04-13T13:14:11.514+12:00,,776
p002_s1,1,2023-04-13T13:14:12.326+12:00,,769
p002_s1,1,2023-04-13T13:14:12.327+12:00,83,
p002_s1,1,2023-04-13T13:14:12.405+12:00,,
p002_s1,1,2023-04-13T13:14:13.055+12:00,,747
p002_s1,1,2023-04-13T13:14:13.301+12:00,82,
p002_s1,1,1970-01-20T23:02:28.451+12:00,,
p002_s1,1,2023-04-13T13:14:13.709+12:00,,713
p002_s1,1,1970-01-20T23:02:28.453+12:00,,
p002_s1,1,2023-04-13T13:14:14.845+12:00,,682
p002_s1,1,2023-04-13T13:14:15.333+12:00,,690
p002_s1,1,2023-04-13T13:14:15.334+12:00,,
p002_s1,1,2023-04-13T13:14:15.983+12:00,,680
p002_s1,1,2023-04-13T13:14:16.714+12:00,,661
p002_s1,1,2023-04-13T13:14:17.283+12:00,,681
p002_s1,1,2023-04-13T13:14:17.363+12:00,,
p002_s1,1,2023-04-13T13:14:18.014+12:00,,677
p002_s1,1,2023-04-13T13:14:18.747+12:00,,672
p002_s1,1,2023-04-13T13:14:19.396+12:00,,
p002_s1,1,2023-04-13T13:14:19.398+12:00,,694
p002_s1,1,2023-04-13T13:14:20.045+12:00,,689
p002_s1,1,2023-04-13T13:14:20.371+12:00,,
p002_s1,1,2023-04-13T13:14:20.777+12:00,,702
p002_s1,1,2023-04-13T13:14:21.427+12:00,83,
p002_s1,1,1970-01-20T23:02:28.460+12:00,,
p002_s1,1,2023-04-13T13:14:21.505+12:00,,745
p002_s1,1,2023-04-13T13:14:22.239+12:00,,774
p002_s1,1,2023-04-13T13:14:22.401+12:00,,
p002_s1,1,2023-04-13T13:14:23.134+12:00,,802
p002_s1,1,1970-01-20T23:02:28.461+12:00,,
p002_s1,1,2023-04-13T13:14:23.377+12:00,84,
p002_s1,1,2023-04-13T13:14:23.783+12:00,,819
p002_s1,1,2023-04-13T13:14:24.432+12:00,86,
p002_s1,1,1970-01-20T23:02:28.463+12:00,,
p002_s1,1,2023-04-13T13:14:24.595+12:00,,799
p002_s1,1,2023-04-13T13:14:25.405+12:00,87,
p002_s1,1,2023-04-13T13:14:25.406+12:00,,795
p002_s4,2,2023-04-13T13:24:05.780+12:00,,655
p002_s4,2,1970-01-20T23:02:29.045+12:00,,
p002_s4,2,2023-04-13T13:24:06.432+12:00,,649
p002_s4,2,2023-04-13T13:24:07.000+12:00,,646
p002_s4,2,2023-04-13T13:24:07.326+12:00,,
p002_s4,2,2023-04-13T13:24:07.733+12:00,,643
p002_s4,2,2023-04-13T13:24:08.300+12:00,,642
p002_s4,2,2023-04-13T13:24:08.301+12:00,90,
p002_s4,2,2023-04-13T13:24:08.462+12:00,,
p002_s4,2,1970-01-20T23:02:29.046+12:00,,
p002_s4,2,2023-04-13T13:24:08.951+12:00,,644
p002_s4,2,2023-04-13T13:24:09.357+12:00,91,
p002_s4,2,1970-01-20T23:02:29.048+12:00,,
p002_s4,2,2023-04-13T13:24:09.681+12:00,,647
p002_s4,2,2023-04-13T13:24:10.249+12:00,,643
p002_s4,2,2023-04-13T13:24:10.331+12:00,92,
p002_s4,2,2023-04-13T13:24:10.981+12:00,,642
p002_s4,2,2023-04-13T13:24:11.387+12:00,93,
p002_s4,2,2023-04-13T13:24:11.550+12:00,,650
p002_s4,2,2023-04-13T13:24:12.201+12:00,,658
p002_s4,2,2023-04-13T13:24:12.363+12:00,,
p002_s4,2,2023-04-13T13:24:12.932+12:00,,668
p002_s4,2,2023-04-13T13:24:13.419+12:00,92,
p002_s4,2,2023-04-13T13:24:13.580+12:00,,685
p002_s4,2,2023-04-13T13:24:14.312+12:00,,718
p002_s4,2,1970-01-20T23:02:29.052+12:00,,
p002_s4,2,2023-04-13T13:24:15.044+12:00,,755
p002_s4,2,2023-04-13T13:24:15.369+12:00,91,
p002_s4,2,1970-01-20T23:02:29.053+12:00,,
p002_s4,2,2023-04-13T13:24:15.774+12:00,,728
p002_s4,2,2023-04-13T13:24:16.426+12:00,90,
p002_s4,2,1970-01-20T23:02:29.055+12:00,,
p002_s4,2,2023-04-13T13:24:16.670+12:00,,675
p002_s4,2,2023-04-13T13:24:17.319+12:00,,679
p002_s4,2,2023-04-13T13:24:17.400+12:00,88,
p002_s4,2,2023-04-13T13:24:17.969+12:00,,685
p002_s4,2,2023-04-13T13:24:18.456+12:00,87,
p002_s4,2,1970-01-20T23:02:29.056+12:00,,
p002_s4,2,2023-04-13T13:24:18.701+12:00,,700
p002_s4,2,2023-04-13T13:24:19.432+12:00,,697
p002_s4,2,1970-01-20T23:02:29.058+12:00,,
p002_s4,2,2023-04-13T13:24:20.081+12:00,,708
p002_s4,2,2023-04-13T13:24:20.407+12:00,88,
p002_s4,2,2023-04-13T13:24:20.729+12:00,,714
p002_s4,2,1970-01-20T23:02:29.059+12:00,,
p002_s4,2,2023-04-13T13:24:21.465+12:00,,697
p002_s4,2,2023-04-13T13:24:22.195+12:00,,701
p002_s4,2,2023-04-13T13:24:22.437+12:00,,
p002_s4,2,1970-01-20T23:02:29.060+12:00,,
p002_s4,2,2023-04-13T13:24:22.925+12:00,,727
p002_s4,2,1970-01-20T23:02:29.062+12:00,,
p002_s4,2,2023-04-13T13:24:23.574+12:00,,707
p002_s4,2,2023-04-13T13:24:24.389+12:00,,718
p002_s4,2,2023-04-13T13:24:24.468+12:00,87,
p002_s4,2,2023-04-13T13:24:25.035+12:00,,701
p002_s4,2,1970-01-20T23:02:29.063+12:00,,
p002_s4,2,2023-04-13T13:24:25.768+12:00,,713
p002_s4,2,1970-01-20T23:02:29.065+12:00,,
p002_s4,2,2023-04-13T13:24:26.501+12:00,,711
p002_s4,2,2023-04-13T13:24:27.233+12:00,,704
p002_s4,2,2023-04-13T13:24:27.475+12:00,,
p002_s4,2,2023-04-13T13:24:27.882+12:00,,695
p002_s4,2,2023-04-13T13:24:28.531+12:00,86,
p002_s4,2,1970-01-20T23:02:29.066+12:00,,
p002_s4,2,2023-04-13T13:24:28.533+12:00,,685
p002_s4,2,2023-04-13T13:24:29.182+12:00,,685
p002_s4,2,1970-01-20T23:02:29.068+12:00,,
p002_s4,2,2023-04-13T13:24:29.914+12:00,,699
p002_s4,2,1970-01-20T23:02:29.069+12:00,,
p002_s4,2,2023-04-13T13:24:30.563+12:00,,702
p002_s4,2,2023-04-13T13:24:31.378+12:00,,694
p002_s4,2,2023-04-13T13:24:32.026+12:00,,690
p002_s4,2,2023-04-13T13:24:32.513+12:00,,
p002_s4,2,1970-01-20T23:02:29.070+12:00,,
p002_s4,2,2023-04-13T13:24:32.676+12:00,,686
p002_s4,2,2023-04-13T13:24:33.325+12:00,,669
p002_s4,2,2023-04-13T13:24:33.570+12:00,,
p002_s4,2,1970-01-20T23:02:29.071+12:00,,
p002_s4,2,2023-04-13T13:24:34.057+12:00,,676
p002_s4,2,1970-01-20T23:02:29.073+12:00,,
p002_s4,2,2023-04-13T13:24:34.707+12:00,,683
p002_s4,2,2023-04-13T13:24:35.439+12:00,,689
p002_s4,2,2023-04-13T13:24:36.088+12:00,,700
p002_s4,2,1970-01-20T23:02:29.074+12:00,,
p002_s4,2,2023-04-13T13:24:36.820+12:00,,687
p002_s4,2,2023-04-13T13:24:37.470+12:00,,688
p002_s4,2,1970-01-20T23:02:29.076+12:00,,
p002_s4,2,2023-04-13T13:24:38.200+12:00,,688
p002_s4,2,2023-04-13T13:24:38.526+12:00,,
p002_s4,2,1970-01-20T23:02:29.077+12:00,,
p002_s4,2,2023-04-13T13:24:38.688+12:00,,690
p002_s4,2,2023-04-13T13:24:39.500+12:00,,655
p002_s4,2,2023-04-13T13:24:40.231+12:00,,715
p002_s4,2,2023-04-13T13:24:40.557+12:00,87,
p002_s4,2,1970-01-20T23:02:29.078+12:00,,
p002_s4,2,2023-04-13T13:24:40.882+12:00,,671
p002_s4,2,1970-01-20T23:02:29.080+12:00,,
p002_s4,2,2023-04-13T13:24:41.693+12:00,,695
p002_s4,2,2023-04-13T13:24:42.263+12:00,,695
p002_s4,2,2023-04-13T13:24:42.587+12:00,,
p002_s4,2,2023-04-13T13:24:42.995+12:00,,690
p002_s4,2,1970-01-20T23:02:29.081+12:00,,
p002_s4,2,2023-04-13T13:24:43.726+12:00,,703
p002_s4,2,2023-04-13T13:24:44.293+12:00,,691
p002_s4,2,2023-04-13T13:24:44.620+12:00,,
p002_s4,2,1970-01-20T23:02:29.083+12:00,,
p002_s4,2,2023-04-13T13:24:45.187+12:00,,656
p002_s4,2,1970-01-20T23:02:29.084+12:00,,
p002_s4,2,2023-04-13T13:24:45.674+12:00,,731
p002_s4,2,2023-04-13T13:24:46.407+12:00,,660
p002_s4,2,2023-04-13T13:24:46.650+12:00,,
p002_s4,2,2023-04-13T13:24:47.057+12:00,,637
p002_s4,2,1970-01-20T23:02:29.085+12:00,,
p002_s4,2,2023-04-13T13:24:47.788+12:00,,682
p002_s4,2,2023-04-13T13:24:48.438+12:00,,658
p002_s4,2,2023-04-13T13:24:48.600+12:00,,
p002_s4,2,2023-04-13T13:24:49.088+12:00,,666
p002_s4,2,2023-04-13T13:24:49.740+12:00,,684
p002_s4,2,2023-04-13T13:24:50.471+12:00,,684
p002_s4,2,2023-04-13T13:24:50.631+12:00,88,
p002_s4,2,2023-04-13T13:24:51.282+12:00,,686
p002_s4,2,2023-04-13T13:24:51.688+12:00,,
p002_s4,2,1970-01-20T23:02:29.089+12:00,,
p002_s4,2,2023-04-13T13:24:51.768+12:00,,674
p002_s4,2,2023-04-13T13:24:52.501+12:00,,688
p002_s4,2,2023-04-13T13:24:52.663+12:00,89,
p002_s4,2,1970-01-20T23:02:29.091+12:00,,
p002_s4,2,2023-04-13T13:24:53.232+12:00,,689
p002_s4,2,2023-04-13T13:24:53.638+12:00,,
p002_s4,2,1970-01-20T23:02:29.092+12:00,,
p002_s4,2,2023-04-13T13:24:53.883+12:00,,689
p002_s4,2,2023-04-13T13:24:54.696+12:00,,698
p002_s4,2,2023-04-13T13:24:55.343+12:00,,703
p002_s4,2,1970-01-20T23:02:29.093+12:00,,
p002_s4,2,2023-04-13T13:24:55.913+12:00,,689
p002_s4,2,2023-04-13T13:24:56.644+12:00,88,
p002_s4,2,2023-04-13T13:24:56.645+12:00,,
p002_s4,2,1970-01-20T23:02:29.095+12:00,,
p002_s4,2,2023-04-13T13:24:56.806+12:00,,682
p002_s4,2,2023-04-13T13:24:57.212+12:00,,735
p002_s4,2,2023-04-13T13:24:58.108+12:00,,655
p002_s4,2,2023-04-13T13:24:58.512+12:00,,661
p002_s4,2,2023-04-13T13:24:58.675+12:00,,
p002_s4,2,2023-04-13T13:24:59.488+12:00,,687
p002_s4,2,2023-04-13T13:25:00.220+12:00,,686
p002_s4,2,2023-04-13T13:25:00.950+12:00,,708
p002_s4,2,2023-04-13T13:25:01.520+12:00,,709
p002_s4,2,2023-04-13T13:25:01.682+12:00,87,
p002_s4,2,2023-04-13T13:25:02.170+12:00,,673
p002_s4,2,2023-04-13T13:25:02.901+12:00,,728
p002_s4,2,2023-04-13T13:25:03.551+12:00,,739
p002_s4,2,2023-04-13T13:25:03.714+12:00,,
p002_s4,2,2023-04-13T13:25:03.715+12:00,,
p002_s4,2,2023-04-13T13:25:04.445+12:00,,750
p002_s4,2,2023-04-13T13:25:05.174+12:00,,776
p002_s4,2,2023-04-13T13:25:05.909+12:00,,745
p002_s4,2,2023-04-13T13:25:06.639+12:00,,737
p002_s4,2,2023-04-13T13:25:07.452+12:00,,745
p002_s4,2,1970-01-20T23:02:29.106+12:00,,
p002_s4,2,2023-04-13T13:25:08.183+12:00,,754
p002_s4,2,2023-04-13T13:25:08.751+12:00,,
p002_s4,2,2023-04-13T13:25:08.914+12:00,,742
p002_s4,2,2023-04-13T13:25:09.645+12:00,,733
p002_s4,2,2023-04-13T13:25:09.726+12:00,86,
p002_s4,2,2023-04-13T13:25:10.294+12:00,,720
p002_s4,2,2023-04-13T13:25:10.782+12:00,84,
p002_s4,2,1970-01-20T23:02:29.109+12:00,,
p002_s4,2,2023-04-13T13:25:11.188+12:00,,747
p002_s4,2,2023-04-13T13:25:11.757+12:00,82,
p002_s4,2,2023-04-13T13:25:11.758+12:00,,
p002_s4,2,2023-04-13T13:25:11.838+12:00,,732
p002_s4,2,2023-04-13T13:25:12.489+12:00,,710
p002_s4,2,2023-04-13T13:25:12.814+12:00,,
p002_s4,2,2023-04-13T13:25:13.218+12:00,,729
p002_s4,2,2023-04-13T13:25:13.788+12:00,,
p002_s4,2,1970-01-20T23:02:29.112+12:00,,
p002_s4,2,2023-04-13T13:25:14.031+12:00,,747
p002_s4,2,2023-04-13T13:25:14.764+12:00,81,743
p002_s4,2,2023-04-13T13:25:15.576+12:00,,719
p002_s4,2,1970-01-20T23:02:29.114+12:00,,
p002_s4,2,2023-04-13T13:25:16.226+12:00,,747
p002_s4,2,2023-04-13T13:25:16.795+12:00,82,
p002_s4,2,2023-04-13T13:25:16.796+12:00,,
p002_s4,2,1970-01-20T23:02:29.115+12:00,,
p002_s4,2,2023-04-13T13:25:16.957+12:00,,690
p002_s4,2,2023-04-13T13:25:17.688+12:00,,733
p002_s4,2,2023-04-13T13:25:18.502+12:00,,739
p002_s4,2,1970-01-20T23:02:29.117+12:00,,
p002_s4,2,2023-04-13T13:25:19.070+12:00,,711
p002_s4,2,2023-04-13T13:25:19.802+12:00,,732
p002_s4,2,2023-04-13T13:25:19.804+12:00,81,
p002_s4,2,1970-01-20T23:02:29.118+12:00,,
p002_s4,2,2023-04-13T13:25:20.533+12:00,,748
p002_s4,2,2023-04-13T13:25:20.857+12:00,82,
p002_s4,2,2023-04-13T13:25:21.345+12:00,,724
p002_s4,2,2023-04-13T13:25:21.833+12:00,83,
p002_s4,2,2023-04-13T13:25:21.834+12:00,,
p002_s4,2,1970-01-20T23:02:29.119+12:00,,
p002_s4,2,2023-04-13T13:25:22.076+12:00,,721
p002_s4,2,2023-04-13T13:25:22.725+12:00,,703
p002_s4,2,1970-01-20T23:02:29.121+12:00,,
p002_s4,2,2023-04-13T13:25:23.458+12:00,,726
p002_s4,2,2023-04-13T13:25:23.864+12:00,,
p002_s4,2,2023-04-13T13:25:24.188+12:00,,712
p002_s4,2,1970-01-20T23:02:29.122+12:00,,
p002_s4,2,2023-04-13T13:25:24.919+12:00,,737
p002_s4,2,2023-04-13T13:25:25.569+12:00,,705
p002_s4,2,1970-01-20T23:02:29.124+12:00,,
p002_s4,2,2023-04-13T13:25:26.301+12:00,,718
p002_s4,2,2023-04-13T13:25:26.870+12:00,,
p002_s4,2,1970-01-20T23:02:29.125+12:00,,
p002_s4,2,2023-04-13T13:25:27.033+12:00,,712
p002_s4,2,2023-04-13T13:25:27.765+12:00,,717
p002_s4,2,2023-04-13T13:25:28.414+12:00,,693
p002_s4,2,2023-04-13T13:25:28.901+12:00,,
p002_s4,2,1970-01-20T23:02:29.127+12:00,,
p002_s4,2,2023-04-13T13:25:29.227+12:00,,708
p002_s4,2,1970-01-20T23:02:29.128+12:00,,
p002_s4,2,2023-04-13T13:25:29.877+12:00,,694
p002_s4,2,2023-04-13T13:25:30.606+12:00,,670
p002_s4,2,2023-04-13T13:25:31.257+12:00,,685
p002_s4,2,2023-04-13T13:25:31.908+12:00,,
p002_s4,2,2023-04-13T13:25:31.909+12:00,,690
p002_s4,2,2023-04-13T13:25:32.556+12:00,,702
p002_s4,2,1970-01-20T23:02:29.131+12:00,,
p002_s4,2,2023-04-13T13:25:33.208+12:00,,699
